Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,% of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx | Rst to A,Total: Received 1st Tx | Rst to B,Total: Received 1st Tx | Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx | Rst to A,Average ratio: % Received 1st Tx | Rst to B,Average ratio: % Received 1st Tx | Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 6%| Obs: 1.0%,364,0.06,1,0.1,-27053235,1144990109,34632595,27053235,1082129.4,23570872,2248924,983057,1,19369019,1862073,830855,0,23161915,2209618,966411,1,7282822,694904,316924,0,0,83301,149416,2,0,0,0,0,42939891,4070408,1738025,0,1615262,98699,13626,0,493940,25190,4579,0,3603781,403433,176853,1,1113660,126180,48429,0,0,83301,0,0,0,0,0,0,1,98699,0,0,0,25190,0,0,15,2,176853,1,6,0,48429,0,7374437,26903817,149418,12484993,34632595,2904522,1283335,1,34278254,27053235,9994322.172,538667.5029,18994.78222,515606.8027,44876.91506,20507.2581,0.000988902,0.053899456,0.035545819,0.081951424,0.037010002,2.3196E-09,0.082792146,0.036186913,3.41794E-08,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-7193794,1382616222,11308484,7193794,287751.76,6377423,270624,471091,0,8278650,402187,649585,0,6310001,267740,465768,0,3787654,183877,293444,0,0,78309,63187,2,0,0,0,0,14656073,615063,1078226,0,1209011,81375,11163,0,724377,54680,6961,0,1102275,128072,65623,0,664631,88612,40001,0,0,78309,0,0,0,0,0,0,2,81375,0,0,0,54680,0,0,5,0,65623,0,8,0,40001,0,3935087,7130605,63189,12496080,11308484,451617,759212,0,11065692,7193794,10000663.08,193636.9046,3368.264696,188941.1139,8305.177453,13268.78816,0.000769146,0.019363105,0.017378579,0.037615483,0.068665413,3.29096E-09,0.035194567,0.06731443,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-9200337,1318242002,13694053,9200337,368013.48,8835299,480330,707046,0,10773773,606571,901288,0,8746140,475292,699513,0,3312593,185817,274698,0,0,56189,108418,3,0,0,0,0,19609072,1064871,1565327,0,1143428,56938,9217,0,432640,21281,3599,0,1840064,174973,109812,0,698261,68909,41600,0,0,56189,0,0,0,0,0,0,0,56938,0,0,0,21281,0,0,11,2,109812,0,2,0,41600,0,4371076,9091916,108421,12491704,13694053,661109,974211,0,13462992,9200337,10000701.86,218925.8516,3312.223602,214005.9837,10754.88694,15869.80167,0.000988902,0.021891245,0.01510276,0.047804618,0.071067617,4.30595E-09,0.047013693,0.069853345,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-12191847,629284147,17657998,12191847,487673.88,10797733,273050,602574,0,12640789,342184,749238,0,10662428,269732,594942,0,5641309,154755,334832,0,0,53768,114111,1,0,0,0,0,23438522,574411,1266944,0,1232316,63059,8196,0,650829,31532,4755,0,2076585,133349,133525,0,1099118,79531,65435,0,0,53768,0,0,0,0,0,0,0,63059,0,0,0,31532,0,0,11,1,133525,0,8,0,65435,0,5284659,12077735,114112,12493218,17657998,424487,929774,0,17362394,12191847,9998405.006,290539.7152,6287.326558,282179.4002,7288.901549,15816.30107,0.000769146,0.02905873,0.021636528,0.025014981,0.052526062,2.67029E-09,0.024009238,0.050977946,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-17216124,1940218770,22116395,17216124,688644.96,13048388,474095,1255452,0,14667640,574248,1430647,0,12813762,465920,1232522,0,6694088,266112,643991,0,0,98786,60149,1,0,0,0,0,27716028,974688,2645375,0,1568216,113796,14837,0,809551,58642,7859,0,1324170,170786,69281,0,688866,99741,31579,0,0,98786,0,0,0,0,0,0,1,113796,0,0,2,58642,0,0,5,0,69281,0,8,0,31579,0,4684010,17155974,60150,12496034,22116395,732032,1876513,0,21839984,17216124,10003156.03,351383.4926,10720.94814,338066.1751,12194.37051,29513.37018,0.000109878,0.035125706,0.030555496,0.038278544,0.079175557,4.01855E-10,0.036626039,0.080117738,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-10890977,701982876,18188616,10890977,435639.08,12278387,458329,398662,0,16411918,641370,592059,0,11945220,445835,387965,0,5029549,197428,182619,0,0,66674,128097,1,0,0,0,0,28690305,1068806,927971,0,1441544,67766,8888,0,607536,29800,4133,0,3326948,239111,130177,0,1401075,106057,60650,0,0,66674,0,0,0,0,0,0,0,67766,0,0,1,29800,0,0,8,1,130177,0,12,0,60650,0,7135270,10762879,128098,12491278,18188616,643263,570584,0,17898149,10890977,9999690.847,284890.168,8747.938578,274007.0533,10315.27898,9547.787056,0.000439512,0.028490121,0.030703574,0.035545343,0.032552786,1.49724E-09,0.034765189,0.030592537,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-11641606,1203503846,16384773,11641606,465664.24,10096584,718815,271845,1,12401500,899652,357561,0,10025908,713477,269888,1,4880391,352949,142159,0,0,52132,64072,1,0,0,0,0,22498084,1585346,585194,0,1043820,59689,7930,0,503377,25564,4279,0,1855305,196905,73489,1,901891,98061,34778,0,0,52132,0,0,0,0,0,0,0,59689,0,0,0,25564,0,0,11,1,73489,1,6,0,34778,0,4611550,11577533,64073,12493045,16384773,1066426,412047,1,16189083,11641606,10001280.69,295401.9162,3576.740358,289901.5751,19287.53577,7780.348313,0.000988902,0.029536154,0.012131065,0.065370792,0.026033362,3.49837E-09,0.065266252,0.024915068,6.36231E-08,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-9469067,1054380660,15006500,9469067,378762.68,9232646,1348250,481077,42,11746037,1752228,639010,58,9176288,1339212,477926,42,3343239,489897,179882,14,0,112470,77912,17,0,0,0,0,20978683,3056923,1088761,92,1614803,115378,14215,0,586216,40644,5408,0,1933930,355438,79846,16,707432,131042,29375,4,0,112470,0,0,0,0,0,0,3,115378,0,0,0,40644,0,0,13,2,79846,16,4,3,29375,4,5348459,9391138,77929,12488012,15006500,1829109,657808,56,14739597,9469067,9999062.431,262029.3614,2574.94627,257692.4685,31807.45874,11697.23041,1.067355236,0.026205824,0.009820055,0.120367901,0.04411522,3.82146E-06,0.120961718,0.043366939,3.50328E-06,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-5718904,247550638,9518558,5718904,228756.16,6128881,183685,159703,1112,6006081,203199,177267,1287,6052660,181499,157701,1098,2939108,99372,86503,617,0,45585,41711,333,0,0,0,0,12134962,359780,312523,2209,961442,47392,6133,0,467374,25296,3392,0,1418450,99553,43327,345,690327,54888,22818,176,0,45585,0,0,0,0,0,0,1,47392,0,0,0,25296,0,0,11,0,43327,345,2,2,22818,176,3701543,5676860,42044,12494760,9518558,280871,244204,1715,9378403,5718904,10002064.74,146752.8391,3919.545874,141715.8288,4636.900231,4022.722778,28.5157675,0.014673306,0.026683011,0.026072395,0.025976763,0.000181656,0.024454207,0.024360619,0.000167711,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-20292131,1816778380,26711467,20292131,811685.24,14492553,638012,2384107,0,20600961,966746,3455819,0,14330803,631081,2356045,0,7746169,368415,1278954,0,0,116412,138870,1,0,0,0,0,35093514,1532299,5760296,0,1694149,121606,16379,0,896073,67259,8690,0,2042219,248316,144913,0,1095957,145438,73570,0,0,116412,0,0,0,0,0,0,5,121606,0,0,1,67259,0,0,14,1,144913,0,3,0,73570,0,6147197,20153260,138871,12490058,26711467,999496,3634999,0,26300457,20292131,10000375.73,511308.1422,7552.457312,500619.7246,19989.79024,69206.87023,0.000439512,0.051128002,0.014874971,0.043578867,0.12377115,9.57238E-10,0.04168287,0.124727449,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-6788147,779015625,10961342,6788147,271525.88,6940945,167482,254045,0,7258207,194565,283179,0,6861917,165598,251002,0,3457449,92319,133057,0,0,47056,48932,0,0,0,0,0,14199152,326380,502333,0,1220814,55199,8843,0,618320,27521,4886,0,1377398,79428,57211,0,698647,46477,26599,0,0,47056,0,0,0,0,0,0,2,55199,0,0,1,27521,0,0,8,0,57211,0,5,0,26599,0,4054797,6739215,48932,12499135,10961342,257917,384059,0,10794012,6788147,10001858.32,172690.5637,4008.742885,167394.8845,4305.136688,6211.968465,0,0.017266662,0.023163113,0.019263419,0.034559416,0,0.018205565,0.033603137,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-13082787,1542585107,20276153,13082787,523311.48,13609164,651441,297312,0,14670444,745914,355983,1,13403107,641710,292988,0,5518069,284368,135911,0,0,112859,86869,0,0,0,0,0,28279608,1341740,608213,0,1688341,118359,9274,0,689836,50112,4405,0,2904687,334572,91253,0,1196085,149850,40670,0,0,112859,0,0,0,0,0,0,3,118359,0,0,0,50112,0,0,15,0,91253,0,13,1,40670,0,6977018,12995918,86869,12489685,20276153,926078,428899,0,19972936,13082787,9996958.345,305538.7576,7525.800461,295632.4723,14521.55005,6952.762773,0.006372926,0.030563126,0.024670469,0.049460195,0.022280036,2.14003E-08,0.04766375,0.020780616,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-7426799,408491189,12903781,7426799,297071.96,8776765,469969,278460,0,11414828,621619,376198,0,8543028,457442,270974,0,3342584,179782,109971,0,0,58660,76717,3,0,0,0,0,20191593,1057375,608538,0,1331115,69270,8524,0,523508,23602,3605,0,2295812,196612,90353,0,898857,78814,32463,0,0,58660,0,0,0,0,0,0,0,69270,0,0,1,23602,0,0,12,3,90353,0,9,0,32463,0,5336822,7350079,76720,12492626,12903781,637224,380945,0,12686901,7426799,10001960.09,210016.5752,6373.646742,202128.0338,10372.27865,6305.100099,0.00109878,0.020998413,0.030328543,0.046673445,0.02917428,4.56713E-09,0.046593016,0.028656822,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-19380401,1096699830,26454437,19380401,775216.04,17453218,977714,772993,6,19569687,1108312,897326,15,17281452,968072,765428,6,6742453,383873,313148,5,0,61292,148011,2,0,0,0,0,37022905,2050062,1579495,18,1292417,73127,10562,0,491429,24128,4403,0,3373827,290819,176598,2,1303914,114700,62214,1,0,61292,0,0,0,0,0,0,1,73127,0,0,0,24128,0,0,13,0,176598,2,10,1,62214,1,6882046,19232388,148013,12486257,26454437,1351945,1078576,11,26114434,19380401,9995622.626,487586.9088,7620.758049,476860.4937,24996.90682,20375.98594,0.356993737,0.048781331,0.015706451,0.053064978,0.040167027,7.08097E-07,0.053074155,0.039396866,4.08525E-07,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-10355077,234316870,15030415,10355077,414203.08,9429252,304091,406252,1,11719658,392615,526664,2,9295891,299748,400478,1,4665987,157889,210420,1,0,50138,84117,1,0,0,0,0,21148910,658929,869313,1,1060187,60871,7204,0,531233,27043,3956,0,1802001,137164,102239,1,905392,74938,45474,1,0,50138,0,0,0,0,0,0,0,60871,0,0,1,27043,0,0,4,0,102239,1,3,1,45474,1,4522066,10270959,84118,12496614,15030415,457637,610898,2,14793025,10355077,10000931.47,251963.1967,5376.643885,244821.9695,7853.755741,10500.30107,0.031425118,0.02519394,0.021338137,0.031015402,0.040376698,1.23544E-07,0.030346687,0.0394916,1.28867E-07,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-4717420,323820142,7162100,4717420,188696.8,4278898,135529,297259,0,5052793,174877,360662,0,4206553,133194,291948,0,2292584,78659,159162,0,0,33588,27822,0,0,0,0,0,9331691,283672,637752,0,788601,39256,7802,0,431639,21062,4273,0,676025,52705,32498,0,370330,32328,15487,0,0,33588,0,0,0,0,0,0,2,39256,0,0,2,21062,0,0,2,0,32498,0,4,0,15487,0,2363693,4689598,27822,12499665,7162100,211853,451110,0,7053291,4717420,10002168.24,119931.4051,3318.390067,115772.2632,3691.574552,7494.426107,0,0.011991349,0.027669402,0.02386939,0.067046657,0,0.022924445,0.067362277,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-11499334,245939869,20398022,11499334,459973.36,14797750,1189378,506253,88,13107463,1060461,475516,99,14498855,1165218,496301,86,3795291,303182,139065,24,0,67405,170569,66,0,0,0,0,27905213,2221908,904928,154,1471932,78204,8699,0,382044,17129,2664,0,4981906,454886,197393,77,1302505,119252,49987,21,0,67405,0,0,0,0,0,0,3,78204,0,0,0,17129,0,0,26,0,197393,77,4,1,49987,21,8723854,11328699,170635,12492866,20398022,1468400,635366,110,20052553,11499334,10001240.52,335888.1915,11324.56774,322168.8245,23907.18954,10991.80661,1.968025492,0.033584107,0.033763579,0.070653606,0.031300087,5.78507E-06,0.07158636,0.02990912,5.35361E-06,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-7442516,496561535,11046959,7442516,297700.64,7141149,346104,559717,0,7577484,377568,604657,1,6986915,338539,547107,0,2816864,139138,218396,0,0,58881,49781,1,0,0,0,0,14718633,685100,1132879,0,1261083,72112,13499,0,513443,25340,5473,0,1088615,106784,60956,0,440445,45378,20313,0,0,58881,0,0,0,0,0,0,1,72112,0,0,0,25340,0,0,6,1,60956,0,1,1,20313,0,3474710,7392734,49782,12492760,11046959,477677,765503,0,10867444,7442516,9999760.11,174540.9052,5891.96363,167352.0023,7602.074168,11965.7175,0.004504999,0.017454774,0.033657078,0.037665039,0.073365279,1.93269E-08,0.037294411,0.073891827,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-12553192,1692788839,17065088,12553192,502127.68,11064323,248074,981755,5,8616441,213036,794422,6,10914810,244954,968195,5,4423759,111320,402042,3,0,54551,96531,5,0,0,0,0,19680764,428150,1722210,6,1268339,62043,11183,0,511897,25463,4676,0,1716518,108530,110034,4,696115,51151,40449,3,0,54551,0,0,0,0,0,0,4,62043,0,0,1,25463,0,0,6,2,110034,4,9,1,40449,3,4368386,12456656,96536,12491799,17065088,356274,1370237,8,16825042,12553192,10001090.19,247024.1849,9054.211845,235966.4456,5512.671904,20073.66169,0.139435227,0.024699649,0.036659696,0.02248306,0.079499408,5.55782E-07,0.021076343,0.078639999,4.51885E-07,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-4505249,552205739,8536496,4505249,180209.96,5323234,448533,351142,0,6451404,562039,450577,0,5279346,444246,347725,0,2139248,180526,145405,0,0,54647,67458,1,0,0,0,0,11774638,986092,770433,0,1168854,56900,9857,0,475792,22226,4040,0,1446592,160753,70373,0,588322,66176,28355,0,0,54647,0,0,0,0,0,0,0,56900,0,0,1,22226,0,0,13,1,70373,0,3,0,28355,0,3920368,4437790,67459,12498648,8536496,624772,493130,0,8358158,4505249,9996112.697,142423.8245,1967.757829,139453.9437,10400.71564,8321.123063,0.000109878,0.014247535,0.013746823,0.07225523,0.063184242,5.71921E-10,0.072448947,0.062426332,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-20786392,1021664435,28671479,20786392,831455.68,17447693,458408,1162567,1,24765762,689352,1707056,0,17020398,447490,1134462,1,9173964,259696,635468,0,0,95730,151145,3,0,0,0,0,42213455,1078722,2763651,0,1796053,107767,12142,0,947609,56997,6766,0,2925403,225613,170665,1,1563064,133668,86428,0,0,95730,0,0,0,0,0,0,4,107767,0,0,0,56997,0,0,19,2,170665,1,5,0,86428,0,7610288,20635244,151148,12490243,28671479,707186,1769930,1,28245532,20786392,10003946.19,509766.654,14510.08713,491890.5751,13095.19998,31945.67597,0.001538292,0.050954717,0.028552787,0.029935145,0.058210721,3.26947E-09,0.028744788,0.057553566,3.7656E-08,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-5049951,1897632898,10149648,5049951,201998.04,6574087,238956,204319,0,8196715,318759,289806,0,6550652,238018,203429,0,2940282,114105,103162,0,0,50429,79380,1,0,0,0,0,14770802,530766,449064,0,1132995,53180,7842,0,509998,24197,4084,0,2146232,138419,83642,0,969380,67542,40784,0,0,50429,0,0,0,0,0,0,1,53180,0,0,0,24197,0,0,13,1,83642,0,2,0,40784,0,4976475,4970570,79381,12492191,10149648,352123,306591,0,9947045,5049951,9997539.492,177515.7108,1455.725635,174868.3597,6372.952752,5791.469838,0.000109878,0.017755432,0.008158141,0.030377111,0.031334457,4.45025E-10,0.029399954,0.029089044,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-2878279,856897054,7122548,2878279,115131.16,4848064,315326,174983,0,4418193,301687,181832,0,4822674,313371,173930,0,1639005,108167,65401,0,0,53559,69149,2,0,0,0,0,9266257,595928,326823,0,1122726,56663,7837,0,384714,17980,3000,0,1785297,168325,72983,0,608262,59183,26142,0,0,53559,0,0,0,0,0,0,1,56663,0,0,0,17980,0,0,11,1,72983,0,5,0,26142,0,4139326,2809128,69151,12501297,7122548,421538,239331,0,6948454,2878279,10004169.36,107301.1524,1497.782222,104967.0537,6416.27931,3900.195693,0.00109878,0.010726627,0.013736524,0.05304225,0.03626451,8.12196E-09,0.052461225,0.033557553,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-4801488,460116106,8288638,4801488,192059.52,5153213,380354,311796,0,7466459,558330,461168,0,5097841,375885,308154,0,2210663,162258,133837,0,0,46203,57774,1,0,0,0,0,12619672,908150,734635,0,934157,56169,8178,0,406505,20568,3615,0,1275956,129786,70264,0,555805,57485,25831,0,0,46203,0,0,0,0,0,0,0,56169,0,0,0,20568,0,0,4,1,70264,0,4,0,25831,0,3371478,4743713,57775,12500884,8288638,538143,441991,0,8115191,4801488,10004030.77,157971.291,2138.973519,154859.1391,10175.19987,8418.317218,0.000439512,0.015792257,0.013462112,0.061968604,0.054727816,2.12926E-09,0.062230266,0.054540823,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-6286391,704490682,10919135,6286391,251455.64,7204422,481151,203135,0,6654674,467542,211930,1,7071092,472073,199447,0,2885059,200218,91246,0,0,57504,56807,1,0,0,0,0,13859096,922558,387249,0,1079908,59268,6834,0,443435,24369,3192,0,1910277,207035,58534,0,781723,87955,26081,0,0,57504,0,0,0,0,0,0,2,59268,0,0,0,24369,0,0,3,1,58534,0,5,1,26081,0,4520347,6229583,56808,12495967,10919135,672291,290693,0,10749930,6286391,10003443,175485.8207,6357.120646,167846.9403,10978.03285,5016.352708,0.004285243,0.017543559,0.036209352,0.059130042,0.027598071,2.04456E-08,0.058268598,0.025766428,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-23546383,730260568,30387411,23546383,941855.32,20848834,1650637,1278291,0,23807683,1893688,1475929,0,20395865,1614279,1250852,0,6245810,493065,387540,0,0,65718,145222,2,0,0,0,0,44656517,3512289,2682170,0,1490247,78116,12521,0,443755,19636,3942,0,3323306,298885,172057,0,1002896,91310,45199,0,0,65718,0,0,0,0,0,0,2,78116,1,0,0,19636,0,0,12,1,172057,0,4,0,45199,0,6666842,23401159,145224,12485317,30387411,2107344,1638392,0,30068001,23546383,10000534,503138.2628,13880.19009,485690.4338,34630.70212,27164.28381,0.000329634,0.050309419,0.027711247,0.067787,0.050556112,1.01808E-09,0.068547018,0.050760618,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-9872694,180519185,16750219,9872694,394907.76,11194236,391516,447152,0,15170205,551581,625715,0,10931437,382318,436693,0,4638152,169631,191988,0,0,105020,112072,1,0,0,0,0,26364441,872968,998126,0,1790677,125898,10750,0,759515,49250,5011,0,2631828,209471,134302,0,1119950,98471,52500,0,0,105020,0,0,0,0,0,0,0,125898,0,0,1,49250,0,0,8,0,134302,0,3,0,52500,0,6625661,9760621,112073,12494996,16750219,551949,628681,0,16386282,9872694,10003017.85,235743.3485,6388.05439,227388.6619,7936.334029,8972.243929,0.000109878,0.023567513,0.027090898,0.032037196,0.037231624,4.5836E-10,0.031414788,0.036747653,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-18707051,701541988,25630101,18707051,748282.04,17558577,1137257,987417,2,16328926,1067556,946164,1,17480214,1131997,982884,2,5371694,350235,313075,0,0,61680,152729,5,0,0,0,0,33887503,2178544,1865962,2,1392379,69404,9958,0,419500,18544,3236,0,3486910,297118,171879,2,1062942,91650,48456,0,0,61680,0,0,0,0,0,0,1,69404,0,0,0,18544,0,0,11,3,171879,2,2,1,48456,0,6763675,18554317,152734,12496507,25630101,1482232,1295959,2,25317992,18707051,10003065.77,416066.3028,4366.716075,408690.2174,23977.6796,21471.8788,0.008790243,0.041592787,0.010594276,0.058134133,0.048710751,2.71736E-08,0.05846704,0.047931813,1.02342E-07,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-10666431,1336811015,15645861,10666431,426657.24,10296832,362472,1391348,0,7697031,289189,1066403,0,10123513,356233,1366785,0,3241794,121628,435908,0,0,72693,118899,0,0,0,0,0,17993863,616893,2404038,0,1580769,82408,14228,0,508853,25052,4620,0,1897802,148102,134924,0,609738,52684,37676,0,0,72693,0,0,0,0,0,0,1,82408,0,0,0,25052,0,0,10,0,134924,0,2,0,37676,0,4816783,10547532,118899,12490753,15645861,477861,1802693,0,15364315,10666431,9997615.911,211656.9173,8499.980661,201319.9678,6729.670036,24132.94275,0,0.021171199,0.040102557,0.028664227,0.118622518,0,0.027563574,0.119637841,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-13371018,453908642,17772049,13371018,534840.72,11881038,377370,1094208,0,12061089,399837,1121098,0,11678840,370943,1074620,0,4133869,137296,376481,0,0,72945,64287,1,0,0,0,0,23942127,737659,2182465,0,1520044,85044,14012,0,536819,27445,4971,0,1477752,125876,74838,0,525771,48558,22284,0,0,72945,0,0,0,0,0,0,4,85044,0,0,0,27445,0,0,2,1,74838,0,4,0,22284,0,4253792,13306730,64288,12491362,17772049,508239,1451101,0,17560522,13371018,9999156.3,250576.4427,7021.426327,241468.5124,7403.592792,20141.93177,0.000219756,0.025059864,0.028007671,0.028371607,0.081102948,8.0573E-10,0.027488335,0.082358854,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-29990243,579994687,36209193,29990243,1199609.72,21762867,442698,2244898,0,24386103,512884,2557830,0,21581718,439232,2225782,0,10619925,228559,1113977,0,0,57905,153937,1,0,0,0,0,46148970,913978,4695958,0,1376476,69545,11968,0,650674,29962,5946,0,2510959,159333,185515,0,1208038,83955,75176,0,0,57905,0,0,0,0,0,0,1,69545,0,0,1,29962,0,0,7,1,185515,0,9,0,75176,0,6007330,29836305,153938,12481284,36209193,667791,3339759,0,35843635,29990243,9997608.552,626088.6606,9707.321173,612130.4851,11956.74322,57982.26744,0.000109878,0.062622338,0.015683322,0.024122388,0.085488922,2.54101E-10,0.02325912,0.085621573,0,0
D:1.0yr| T: 7%| Obs: 1.0%,364,0.07,1,0.1,-4303808,1100377843,9203676,4303808,172152.32,6262422,476886,368519,6,4597765,383210,291169,4,6168703,469389,362779,6,1929739,155855,117203,2,0,107826,74591,8,0,0,0,0,10860187,818283,631288,6,1768137,113872,13399,0,557238,35766,4437,0,1595373,210951,78739,6,500399,71448,24239,2,0,107826,0,0,0,0,0,0,1,113872,0,0,0,35766,0,0,12,2,78739,6,1,1,24239,2,4721365,4229209,74599,12498059,9203676,625244,479982,8,8950574,4303808,10001975.97,136376.8123,4996.229755,130300.0761,9618.687837,7214.493902,0.120096693,0.013636107,0.03644442,0.060235532,0.06013904,6.75418E-07,0.058055411,0.059093769,6.55436E-07,0
