Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,Periodicity (weeks),WTP,FOI Switch threshold if social distancing is off,FOI Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Length of Epidemic,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: ICU-Queue,Total: ICU,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % served in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-20150050,754137677,403,50,5,82,9.997252747,56083,2531,1097,1141,44,359,56083,1141,1097,44,403,8.362362637,2.04532967,0.286538462,55275.68901,90.35494505,2.421978022,100216.5082,0.551823196,0.000905682,2.52212E-05,0.961437336,0.109181141,0.007185778,520,50
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-24650075,1000873430,493,75,7.5,106,9.978021978,61392,2622,1301,1329,28,465,61392,1329,1301,28,493,8.792582418,2.275274725,0.279945055,52412.05,117.8035714,2.666208791,100129.9665,0.523697117,0.001180722,2.78335E-05,0.978931527,0.056795132,0.008030362,519,75
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-20800068,1313389799,416,68,6.8,116,9.997252747,54928,2353,1200,1203,3,413,54928,1203,1200,3,416,7.977197802,2.151373626,0.21043956,58660.53956,121.7307692,2.483241758,100203.5294,0.585655964,0.001218887,2.61067E-05,0.997506234,0.007211538,0.007573551,520,68
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-27100056,265445079,542,56,5.6,88,9.997252747,63005,2725,1246,1340,94,448,63005,1340,1246,94,542,9.234340659,2.309615385,0.41456044,49836.8283,96.55494505,2.82032967,100102.8379,0.498088216,0.000968403,2.93591E-05,0.929850746,0.173431734,0.008602492,520,56
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-30950038,52006295,619,38,3.8,68,9.997252747,59792,2611,1255,1393,138,481,59792,1393,1255,138,619,8.611263736,2.171978022,0.489835165,50198.42335,67.99862637,2.739285714,100020.7478,0.502050777,0.000683287,2.8415E-05,0.900933238,0.222940226,0.010352556,520,38
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-22750035,968743712,455,35,3.5,66,9.997252747,58690,2626,1078,1189,111,344,58690,1189,1078,111,455,9.393131868,2.087362637,0.419505495,51109.43049,64.88021978,2.584340659,100151.3113,0.510561251,0.000651638,2.67872E-05,0.906644239,0.243956044,0.007752598,520,35
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-19850078,2061988581,397,78,7.8,118,9.958791209,59556,2642,1146,1158,12,385,59556,1158,1146,12,397,8.84532967,2.173351648,0.217582418,55474.6511,126.9340659,2.514010989,100222.511,0.553812783,0.001270746,2.63397E-05,0.989637306,0.0302267,0.006665995,518,78
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-27150031,1586420496,543,31,3.1,58,9.997252747,54610,2355,1053,1226,173,370,54610,1226,1053,173,543,7.961813187,1.884065934,0.492857143,54266.18599,62.5,2.445054945,100055.3387,0.542524769,0.000628095,2.53839E-05,0.858890701,0.318600368,0.009943234,520,31
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-19900047,2114879591,398,47,4.7,92,9.997252747,55523,2479,1136,1164,28,370,55523,1164,1136,28,398,8.448351648,2.136538462,0.251373626,57067.10577,93.09313187,2.494230769,100196.2308,0.569811832,0.000933102,2.60471E-05,0.975945017,0.070351759,0.007168201,520,47
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-19850040,740411181,397,40,4,80,9.997252747,54666,2372,1128,1153,25,372,54666,1153,1128,25,397,7.833516484,2.140659341,0.257142857,57248.16154,84.98186813,2.499725275,100212.5453,0.571523939,0.000851927,2.61561E-05,0.978317433,0.062972292,0.007262284,520,40
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-27550028,1376966213,551,28,2.8,56,9.997252747,54073,2332,1105,1255,150,401,54073,1255,1105,150,551,7.937912088,2.045054945,0.448901099,55295.88407,64.38049451,2.569230769,100053.4091,0.552822302,0.000646763,2.6574E-05,0.880478088,0.272232305,0.010189928,520,28
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-25600029,1146581685,512,29,2.9,54,9.997252747,56264,2479,1070,1210,139,373,56264,1210,1070,139,512,8.601373626,1.98956044,0.443406593,53148.50302,56.99945055,2.503296703,100074.9577,0.531268398,0.000572971,2.59551E-05,0.884297521,0.271484375,0.009099957,520,29
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-35800094,586475845,716,94,9.4,136,9.997252747,70659,3060,1477,1508,31,685,70659,1508,1477,31,716,10.45549451,2.495879121,0.305494505,46835.3044,141.3074176,2.93489011,99976.99148,0.468629403,0.001416822,3.08039E-05,0.979442971,0.043296089,0.010133175,520,94
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-29700044,341276256,594,44,4.4,76,9.997252747,59500,2441,1248,1345,97,497,59500,1345,1248,97,594,8.404395604,2.127747253,0.391483516,51943.91264,74.45247253,2.607142857,100010.9201,0.519543311,0.000747706,2.71552E-05,0.927881041,0.163299663,0.009983193,520,44
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-27950024,1987703634,559,24,2.4,48,9.997252747,58491,2550,1033,1229,196,363,58491,1229,1033,196,559,8.799175824,1.809615385,0.517307692,50960.8011,48.47197802,2.391483516,100049.9951,0.509535024,0.000487787,2.48069E-05,0.840520749,0.350626118,0.009557026,520,24
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-15500037,924521577,310,37,3.7,74,9.978021978,51378,2305,1070,1100,30,280,51378,1100,1070,30,310,7.629395604,2.176923077,0.232692308,60325.41593,80.43543956,2.517307692,100280.2676,0.601849084,0.000805935,2.63179E-05,0.972727273,0.096774194,0.006033711,519,37
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-26000030,1509459185,520,30,3,56,9.978021978,58701,2558,1056,1198,142,378,58701,1198,1056,142,520,8.814285714,2.03021978,0.481593407,50733.32363,59.33186813,2.579395604,100054.5736,0.507238684,0.000596427,2.66395E-05,0.881469115,0.273076923,0.008858452,519,30
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-19200033,534919067,384,33,3.3,64,9.978021978,53889,2400,991,1076,85,299,53889,1076,991,85,384,8.223351648,1.973626374,0.328571429,56717.19478,66.63214286,2.386263736,100208.4475,0.566229583,0.000668586,2.48459E-05,0.921003717,0.221354167,0.007125759,519,33
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-20900072,778708269,418,72,7.2,116,9.978021978,58170,2504,1224,1239,15,403,58170,1239,1224,15,418,8.292857143,2.335989011,0.239010989,55899.86291,123.1950549,2.695604396,100207.4121,0.558112195,0.001233522,2.81376E-05,0.987893462,0.035885167,0.007185835,519,72
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-25000037,1073148084,500,37,3.7,70,9.978021978,54763,2254,1229,1278,49,451,54763,1278,1229,49,500,7.565659341,2.087087912,0.308516484,55720.79176,77.28104396,2.48489011,100112.3874,0.556774911,0.00077552,2.5884E-05,0.961658842,0.098,0.009130252,519,37
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-17900038,43418681,358,38,3.8,74,9.997252747,53033,2288,1122,1158,36,322,53033,1158,1122,36,358,7.633791209,2.228846154,0.296703297,57860.97885,82.00879121,2.621153846,100245.7321,0.577450921,0.000822127,2.72201E-05,0.968911917,0.100558659,0.006750514,520,38
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-21550069,1480386899,431,69,6.9,116,9.997252747,59878,2914,1164,1172,8,423,59878,1172,1164,8,431,9.95467033,2.087362637,0.217032967,54475.00495,118.7373626,2.419230769,100227.6492,0.543808232,0.001188895,2.5405E-05,0.993174061,0.018561485,0.007197969,520,69
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-20950030,1788037497,419,30,3,60,9.978021978,53155,2395,1106,1140,34,385,53155,1140,1106,34,419,8.087087912,2.025,0.270604396,57079.73049,71.86153846,2.388186813,100145.0401,0.570168648,0.000721053,2.49029E-05,0.970175439,0.081145585,0.007882607,519,30
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-19100065,804814024,382,65,6.5,112,9.997252747,62597,2931,1176,1192,16,366,62597,1192,1176,16,382,9.706593407,2.313736264,0.236538462,52137.10659,114.8337912,2.662912088,100251.1025,0.52039731,0.001149889,2.78246E-05,0.986577181,0.041884817,0.006102529,520,65
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-27400093,236753046,548,93,9.3,160,9.997252747,64662,2856,1336,1342,6,542,64662,1342,1336,6,548,9.785164835,2.290659341,0.239835165,53536.43599,144.2571429,2.672802198,100108.7725,0.534995046,0.001444409,2.81091E-05,0.995529061,0.010948905,0.008474838,520,93
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-16500041,1380963462,330,41,4.1,78,9.978021978,51152,2168,967,982,15,315,51152,982,967,15,330,7.373626374,1.878571429,0.181043956,59965.40989,81.84587912,2.160989011,100267.1005,0.598318044,0.000820259,2.26101E-05,0.984725051,0.045454545,0.006451361,519,41
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-22350038,823728431,447,38,3.8,76,9.978021978,54165,2406,1111,1133,22,425,54165,1133,1111,22,447,7.966483516,1.917032967,0.228021978,57209.68571,76.46181319,2.254945055,100174.4478,0.571333036,0.000767026,2.36235E-05,0.980582524,0.049217002,0.008252562,519,38
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-22050031,663226549,441,31,3.1,62,9.997252747,58387,2594,1083,1183,100,341,58387,1183,1083,100,441,8.632417582,2.023076923,0.389835165,51954.0728,64.01785714,2.493956044,100131.9245,0.519072637,0.000642805,2.59034E-05,0.915469146,0.22675737,0.007553051,520,31
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-23100055,2101566889,462,55,5.5,88,9.997252747,60047,2736,1181,1239,58,404,60047,1239,1181,58,462,9.170879121,2.248351648,0.347802198,51431.71016,93.22527473,2.691483516,100125.9511,0.513892283,0.000934951,2.795E-05,0.953188055,0.125541126,0.007693973,520,55
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-21500034,2052387117,430,34,3.4,68,9.978021978,50644,2119,1176,1199,23,407,50644,1199,1176,23,430,7.156868132,2.154120879,0.257692308,60266.55412,76.71016484,2.51978022,100162.542,0.601897768,0.00076952,2.62843E-05,0.980817348,0.053488372,0.008490641,519,34
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-21950035,116577441,439,35,3.5,68,9.997252747,56102,2612,1050,1145,95,344,56102,1145,1050,95,439,8.563736264,2.013736264,0.356318681,53558.33049,71.6728022,2.447802198,100147.956,0.535007791,0.00071939,2.53989E-05,0.917030568,0.216400911,0.007825033,520,35
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-17150031,1969152976,343,31,3.1,60,9.997252747,52759,2353,975,1018,42,301,52759,1018,975,42,343,8.196978022,1.929945055,0.277472527,56517.2522,63.775,2.278021978,100244.6522,0.564026741,0.000640024,2.36302E-05,0.957760314,0.12244898,0.00650126,520,31
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-21200045,1548656609,424,45,4.5,82,9.997252747,50794,2243,1080,1109,29,395,50794,1109,1080,29,424,7.727197802,2.061263736,0.225824176,60053.66538,87.60192308,2.388186813,100171.2799,0.599711363,0.000878175,2.49411E-05,0.973850316,0.068396226,0.008347443,520,45
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-18800064,1144769591,376,64,6.4,106,9.997252747,53477,2336,1099,1120,20,356,53477,1120,1099,20,376,8.014285714,2.159065934,0.217307692,59422.53352,112.6651099,2.492032967,100220.5374,0.593179574,0.001128314,2.60965E-05,0.98125,0.053191489,0.00703106,520,64
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-21350029,1264829775,427,29,2.9,54,9.997252747,54195,2495,967,1084,117,310,54195,1084,967,117,427,8.596703297,1.856043956,0.372252747,55128.78352,57.71648352,2.303846154,100202.9997,0.550390038,0.000579651,2.39136E-05,0.892066421,0.274004684,0.007878956,520,29
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-18000031,1457882697,360,31,3.1,62,9.997252747,53963,2437,996,1041,45,315,53963,1041,996,45,360,8.286263736,2.008791209,0.289835165,56500.12582,66.0521978,2.381593407,100240.4525,0.563896775,0.00066271,2.47551E-05,0.956772334,0.125,0.006671238,520,31
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-18800048,1722612191,376,48,4.8,84,9.978021978,57222,2515,1102,1136,34,342,57222,1136,1102,34,376,8.426923077,2.004395604,0.277472527,54205.2522,86.81098901,2.368956044,100206.5016,0.541200626,0.0008704,2.47174E-05,0.970070423,0.090425532,0.006570899,519,48
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-20350033,1968291596,407,33,3.3,58,9.997252747,55915,2400,990,1118,128,279,55915,1118,990,128,407,8.243956044,2.051648352,0.494230769,53463.08187,61.23681319,2.618956044,100150.4786,0.534045649,0.000615129,2.71416E-05,0.885509839,0.314496314,0.007278905,520,33
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-29750026,1200176015,595,26,2.6,48,9.997252747,60002,2684,962,1228,266,329,60002,1228,962,266,595,9.12032967,1.788186813,0.617582418,48647.12308,45.04478022,2.456318681,100005.5198,0.486599548,0.000453616,2.53809E-05,0.783387622,0.447058824,0.009916336,520,26
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-28100050,722617047,562,50,5,94,9.997252747,59169,2509,1352,1412,60,502,59169,1412,1352,60,562,8.189010989,2.385164835,0.345054945,53634.23901,89.51126374,2.835164835,100090.4973,0.536058053,0.000897901,2.94943E-05,0.957507082,0.106761566,0.009498217,520,50
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 0.60,2,0.096153846,515,100000,0.6,0,0,255.55717,356.98864,-15500045,1877025255,310,45,4.5,88,9.997252747,51594,2248,1074,1083,9,301,51594,1083,1074,9,310,7.685989011,2.062912088,0.207967033,60786.70082,94.43296703,2.383791209,100280.6374,0.606448359,0.000945734,2.49375E-05,0.991689751,0.029032258,0.006008451,520,45
